"inventarnyi_nomer","id_katalognoi"
"03:0001318544","1463864"
"04:0000711350","1463864"
"03:0001859995","1463884"
"07:0000532198","1463887"
"09:0000324579","1463888"
"09:0000324487","1463894"
"07:0000532250","1463922"
"05:0000920739","1463932"
"06:0000862037","1463940"
"01:0001900704","1463942"
"09:0000812212","1463942"
"09:0000812196","1463945"
"09:0000304563","1463945"
"09:0000324664","1463947"
"01:0001880713","1463948"
"01:0001723792","1463961"
"09:0000725246","1463978"
"Б07:00029190","1463981"
"09:0000324776","1463999"
"07:0000858980","1464003"
"06:0000930844","1464003"
"09:0000324864","1464023"
"Б07:00014383","1464028"
"09:0000832280","1464064"
"07:0000357996","1464067"
"05:0001101982","1464089"
"09:0000325105","1464092"
"07:0000588867","1464097"
"03:0001633132","1464097"
"04:0001009723","1464097"
"01:0000641369","1464097"
"06:0000275024","1464097"
"05:0000920822","1464107"
"Б05:00034072","1464111"
"09:0000705317","1464114"
"09:0000325196","1464117"
"05:0000920844","1464131"
"02:0000291117","1464137"
"02:0000874393","1464137"
"02:0001069883","1464137"
"05:0000458044","1464137"
"07:0000532667","1464170"
"01:0000576610","1464192"
"09:0000172113","1464230"
"07:0000389132","1464230"
"09:0000325554","1464243"
"08:0001010208","1464260"
"09:0000719233","1464291"
"07:0000266780","1464294"
"09:0000325716","1464298"
"03:0001763158","1464319"
"09:0000328959","1464319"
"06:0000852260","1464326"
"07:0000942926","1464343"
"08:0000498754","1464343"
"09:0000326198","1464348"
"06:0000980962","1464350"
"09:0000326252","1464354"
"09:0000348675","1464368"
"Б06:00049373","1464373"
"15:0000013333","1464374"
"09:0000326119","1464383"
"06:0000852335","1464391"
"09:0000329023","1464392"
"09:0000326195","1464394"
"09:0000326133","1464394"
"09:0000326305","1464405"
"05:0000933762","1464408"
"01:0001457384","1464414"
"01:0001231464","1464414"
"06:0000954747","1464414"
"03:0000460350","1464414"
"03:0000684378","1464414"
"03:0001291635","1464414"
"05:0000921097","1464418"
"09:0000326094","1464431"
"09:0000326209","1464436"
"05:0001088665","1464437"
"02:0000625211","1464444"
"09:0000326125","1464447"
"09:0000326142","1464455"
"09:0000326151","1464460"
"09:0000326152","1464461"
"06:0000852471","1464466"
"05:0000921131","1464472"
"06:0000852462","1464474"
"09:0000326194","1464475"
"07:0000814037","1464480"
"07:0000610478","1464480"
"07:0000582798","1464480"
"09:0000794258","1464480"
"07:0000533426","1464505"
"06:0000852521","1464506"
"07:0000533439","1464512"
"06:0000852551","1464528"
"Б06:00037428","1464530"
"06:0000898649","1464535"
"Б06:00037429","1464538"
"01:0001866569","1464544"
"07:0000518653","1464552"
"10:0000058753","1464561"
"06:0000748455","1464561"
"06:0000852626","1464572"
"09:0000634493","1464576"
"05:0001007667","1464584"
"06:0000889331","1464598"
"08:0001067353","1464599"
"07:0000851151","1464607"
"09:0000376527","1464607"
"06:0000919490","1464617"
"06:0000852751","1464639"
"06:0001018942","1464644"
"09:0000723953","1464653"
"08:0001290704","1464667"
"08:0001286022","1464685"
"11:0000100452","1464685"
"09:0000811738","1464687"
"06:0000852817","1464688"
"09:0000326777","1464701"
"06:0000852851","1464707"
"05:0000921391","1464726"
"07:0000563681","1464740"
"06:0000852891","1464746"
"09:0000438825","1464760"
"09:0000326925","1464761"
"01:0001547572","1464762"
"06:0000856310","1464779"
"06:0000852920","1464780"
"07:0000808439","1464784"
"09:0000342558","1464784"
"09:0000327023","1464800"
"05:0000921438","1464816"
"09:0000493137","1464823"
"06:0000852994","1464828"
"09:0000413341","1464829"
"13:0000013795","1464829"
"09:0000327112","1464843"
"05:0000921453","1464844"
"06:0000545254","1464846"
"04:0000293507","1464846"
"09:0000327125","1464850"
"09:0000327207","1464870"
"09:0000683255","1464882"
"06:0000976164","1464883"
"01:0001866775","1464891"
"07:0000561422","1464894"
"09:0000616858","1464914"
"07:0000604009","1464917"
"09:0000453690","1464917"
"07:0000682258","1464917"
"08:0000778531","1464931"
"06:0000853194","1464940"
"01:0001866798","1464941"
"07:0000895085","1464946"
"09:0000327429","1464956"
"07:0000743113","1464958"
"06:0000853250","1464966"
"07:0000293906","1465002"
"01:0001106251","1465016"
"09:0000672645","1465016"
"03:0001529445","1465016"
"07:0000741696","1465016"
"03:0001638032","1465020"
"01:0000638479","1465020"
"01:0000485666","1465020"
"01:0001360178","1465020"
"01:0000638398","1465020"
"09:0000904413","1465029"
"08:0001103604","1465029"
"09:0000327675","1465049"
"06:0000853377","1465051"
"01:0001924729","1465062"
"06:0000853389","1465064"
"09:0000610122","1465068"
"06:0001079281","1465076"
"07:0000607753","1465079"
"07:0000728677","1465091"
"06:0000995919","1465093"
"03:0000435957","1465093"
"09:0000553023","1465093"
"02:0000900504","1465093"
"05:0000921596","1465100"
"07:0000353540","1465100"
"08:0001202699","1465117"
"09:0000800853","1465122"
"09:0000327883","1465129"
"09:0000327915","1465133"
"09:0000327924","1465138"
"09:0000733422","1465138"
"09:0000327950","1465144"
"09:0000327963","1465151"
"01:0000899636","1465152"
"01:0001388016","1465152"
"01:0001982466","1465152"
"08:0000363376","1465152"
"08:0000250363","1465152"
"02:0000738453","1465152"
"02:0000722867","1465152"
"02:0001134782","1465152"
"02:0000822690","1465152"
"03:0001450572","1465152"
"09:0000518159","1465152"
"07:0000656672","1465157"
"06:0001074474","1465158"
"09:0000689038","1465168"
"09:0000328063","1465172"
"03:0000907994","1465180"
"06:0000965408","1465180"
"08:0001037045","1465190"
"08:0000467559","1465196"
"02:0000982138","1465196"
"09:0000702941","1465204"
"06:0000853624","1465209"
"09:0000328147","1465213"
"18:0000032765","1465215"
"06:0000853743","1465219"
"08:0000940677","1465228"
"09:0000756989","1465234"
"08:0000940693","1465252"
"05:0000935810","1465257"
"06:0000853686","1465258"
"06:0000853736","1465292"
"07:0000535210","1465307"
"07:0000677249","1465317"
"06:0000853812","1465335"
"01:0001867186","1465357"
"06:0001058429","1465359"
"09:0000328493","1465363"
"09:0000328488","1465363"
"03:0001677630","1465367"
"03:0001650840","1465367"
"06:0000871501","1465367"
"08:0001218732","1465367"
"04:0000628360","1465367"
"09:0000632656","1465371"
"07:0000535408","1465384"
"02:0001107646","1465398"
"03:0001434067","1465398"
"03:0001194054","1465398"
"03:0001358629","1465398"
"01:0001511863","1465398"
"01:0001475698","1465398"
"08:0000797792","1465398"
"08:0001172583","1465398"
"09:0000829815","1465405"
"07:0000987712","1465410"
"01:0001867356","1465413"
"05:0000210622","1465413"
"08:0001086914","1465425"
"01:0001867401","1465437"
"01:0001867400","1465441"
"07:0001097091","1465454"
"09:0000676448","1465487"
"09:0000328785","1465489"
"09:0000456824","1465494"
"06:0000704174","1465494"
"06:0000068758","1465494"
"09:0000328797","1465495"
"Б07:00034561","1465524"
"04:0000900924","1465524"
"04:0001001655","1465524"
"02:0000812057","1465524"
"05:0000664459","1465524"
"08:0000760884","1465524"
"05:0000921737","1465528"
"05:0000921748","1465551"
"09:0000329001","1465552"
"03:0001842622","1465555"
"09:0000329033","1465557"
"05:0000921757","1465572"
"07:0000644061","1465575"
"05:0000972568","1465582"
"01:0001959869","1465582"
"01:0001959878","1465582"
"09:0000329119","1465585"
"07:0000535768","1465603"
"09:0000329206","1465615"
"07:0001011039","1465639"
"08:0000941984","1465640"
"21:0000006334","1465652"
"07:0000535910","1465669"
"09:0000329367","1465674"
"03:0001842658","1465680"
"03:0001842631","1465693"
"07:0000535941","1465697"
"06:0000854064","1465734"
"06:0000212518","1465737"
"11:0000016448","1465737"
"11:0000076400","1465737"
"01:0001504872","1465750"
"01:0000959418","1465750"
"01:0000826729","1465750"
"09:0000550781","1465756"
"06:0000869490","1465769"
"09:0000329787","1465775"
"Б02:00023086","1465775"
"03:0001842638","1465776"
"09:0000329807","1465780"
"02:0000746124","1465783"
"01:0001757387","1465783"
"06:0000931170","1465783"
"08:0000541111","1465783"
"09:0000842579","1465801"
"10:0000334037","1465803"
"03:0001856321","1465810"
"09:0000755176","1465826"
"09:0000330004","1465833"
"09:0000477645","1465844"
"07:0000562172","1465845"
"09:0000614077","1465865"
"05:0000523857","1465868"
"07:0000972136","1465873"
"Б06:00037566","1465882"
"03:0001723840","1465887"
"07:0000195868","1465887"
"07:0000325285","1465887"
"05:0000300345","1465887"
"08:0000303946","1465887"
"01:0000729032","1465887"
"01:0001189775","1465887"
"09:0000544100","1465888"
"09:0000899083","1465888"
"01:0001867465","1465889"
"01:0000649772","1465890"
"01:0001889189","1465890"
"05:0000361471","1465890"
"07:0000536220","1465900"
"09:0000330363","1465924"
"07:0000536251","1465933"
"10:0000179712","1465980"
"10:0000068916","1465980"
"Б06:00037584","1465981"
"07:0001118118","1465982"
"05:0000921975","1465999"
"08:0000942122","1466003"
"04:0000652288","1466007"
"04:0000799345","1466007"
"Б05:00042975","1466022"
"04:0001025872","1466038"
"04:0001025878","1466038"
"09:0000330856","1466071"
"07:0000770704","1466073"
"10:0000326704","1466097"
"02:0000012521","1466101"
"06:0000090962","1466103"
"08:0000741631","1466103"
"08:0000043022","1466103"
"08:0000134792","1466103"
"08:0000958411","1466103"
"09:0000810418","1466109"
"06:0000855907","1466113"
"06:0000856154","1466113"
"07:0000999304","1466113"
"09:0000330986","1466120"
"Б06:00037631","1466125"
"09:0000331006","1466129"
"09:0000331020","1466140"
"08:0001183997","1466144"
"06:0000854248","1466147"
"01:0000207412","1466147"
"01:0001239867","1466147"
"08:0001301751","1466147"
"03:0000313309","1466147"
"03:0001642816","1466147"
"03:0001520390","1466147"
"09:0000342105","1466147"
"10:0000338375","1466147"
"06:0001138200","1466158"
"06:0000854316","1466166"
"07:0000642477","1466187"
"03:0000437249","1466187"
"01:0000561694","1466187"
"02:0000718370","1466188"
"01:0001348686","1466188"
"01:0000207485","1466190"
"01:0001867614","1466190"
"04:0000150092","1466190"
"04:0000139073","1466190"
"01:0001867613","1466192"
"08:0000941161","1466200"
"01:0001867623","1466203"
"07:0000536698","1466211"
"09:0000498102","1466214"
"03:0001020659","1466218"
"09:0000392390","1466218"
"08:0001166293","1466227"
"01:0001867637","1466238"
"02:0001085140","1466242"
"06:0000607815","1466242"
"01:0000586635","1466242"
"01:0001867638","1466243"
"07:0000536865","1466253"
"06:0000854351","1466257"
"07:0000778522","1466304"
"09:0000331301","1466343"
"09:0000684595","1466348"
"09:0000866708","1466353"
"09:0000331342","1466359"
"09:0000177490","1466375"
"03:0000105056","1466375"
"01:0001867663","1466375"
"09:0000441000","1466376"
"09:0000573794","1466379"
"04:0001011113","1466391"
"07:0001017606","1466400"
"08:0000941345","1466402"
"07:0001050215","1466404"
"01:0001867668","1466408"
"08:0000941362","1466413"
"02:0000522512","1466420"
"05:0000592582","1466420"
"06:0000415011","1466420"
"03:0001842667","1466420"
"09:0000917027","1466430"
"08:0000752511","1466438"
"08:0000175079","1466438"
"05:0000142910","1466438"
"04:0000643603","1466438"
"17:0000002875","1466439"
"10:0000013756","1466439"
"01:0001867676","1466439"
"07:0000537354","1466440"
"08:0000941421","1466464"
"08:0000941423","1466465"
"06:0000167741","1466471"
"04:0001004697","1466476"
"07:0000537485","1466485"
"09:0000476032","1466487"
"09:0000331677","1466487"
"05:0000521711","1466496"
"07:0000612861","1466496"
"09:0000701837","1466512"
"08:0001077216","1466513"
"09:0000901717","1466514"
"09:0000331754","1466516"
"07:0000586215","1466516"
"08:0001199424","1466519"
"09:0000570147","1466525"
"08:0001200878","1466525"
"01:0001867738","1466529"
"08:0001183679","1466529"
"05:0000922184","1466532"
"07:0000659506","1466534"
"06:0000265363","1466558"
"06:0000214339","1466558"
"06:0000716531","1466558"
"01:0000035982","1466558"
"08:0001316474","1466568"
"03:0001842678","1466571"
"03:0001855198","1466576"
"04:0001012088","1466576"
"05:0001016812","1466576"
"07:0000922686","1466585"
"07:0000463839","1466622"
"07:0000537931","1466622"
"06:0000854507","1466628"
"09:0000389549","1466665"
"09:0000577814","1466669"
"09:0000332154","1466673"
"07:0000538081","1466677"
"07:0000726474","1466677"
"05:0001051449","1466691"
"07:0000963173","1466699"
"09:0000068762","1466702"
"07:0000538124","1466703"
"01:0000313737","1466709"
"08:0000139080","1466709"
"08:0001179652","1466709"
"08:0000941813","1466715"
"09:0000759507","1466715"
"07:0000582790","1466719"
"07:0000538165","1466719"
"04:0000654902","1466736"
"08:0000429928","1466736"
"08:0001046474","1466736"
"01:0001820898","1466736"
"03:0000510180","1466736"
"03:0001246941","1466736"
"02:0000106889","1466745"
"07:0000939927","1466759"
"08:0000941912","1466779"
"05:0000922409","1466785"
"09:0000332372","1466791"
"05:0000922427","1466799"
"06:0000977597","1466816"
"01:0001957806","1466816"
"06:0001018823","1466820"
"07:0000047543","1466825"
"05:0000355876","1466825"
"15:0000001731","1466837"
"03:0001689929","1466838"
"07:0000961767","1466853"
"09:0000404943","1466862"
"06:0000854802","1466868"
"02:0000233560","1466875"
"07:0000693537","1466878"
"06:0000854808","1466878"
"09:0000756002","1466880"
"09:0000332523","1466881"
"07:0000768635","1466888"
"09:0000332547","1466894"
"09:0000486144","1466894"
"09:0000404446","1466896"
"08:0001156695","1466896"
"01:0001525325","1466897"
"08:0000942010","1466901"
"09:0000490542","1466902"
"Б09:00013721","1466905"
"07:0000244558","1466915"
"07:0000293068","1466915"
"05:0000922539","1466915"
"05:0000922543","1466922"
"08:0000942027","1466925"
"05:0000922551","1466932"
"05:0000488086","1466933"
"01:0001633710","1466933"
"09:0000417527","1466933"
"07:0000728846","1466933"
"07:0000607319","1466933"
"08:0001198928","1466941"
"01:0001990721","1466941"
"06:0000854875","1466947"
"07:0000538598","1466951"
"Б09:00012668","1466952"
"08:0001065736","1466962"
"07:0000538691","1466974"
"07:0000732820","1466980"
"08:0000977359","1466983"
"08:0000942096","1466989"
"06:0001082754","1466995"
"01:0001867917","1467001"
"Б09:00002195","1467051"
"06:0000976545","1467059"
"07:0001057217","1467068"
"09:0000332818","1467070"
"08:0001009677","1467090"
"07:0001079323","1467090"
"03:0000657004","1467100"
"09:0000295595","1467100"
"02:0000289333","1467100"
"02:0000624693","1467100"
"02:0000391069","1467100"
"05:0000424457","1467100"
"05:0000804962","1467100"
"06:0000855033","1467100"
"07:0000538927","1467106"
"08:0001210821","1467114"
"09:0000333362","1467123"
"09:0000765459","1467127"
"01:0001678451","1467127"
"02:0000393724","1467127"
"09:0000061174","1467138"
"09:0000492224","1467138"
"19:0000011136","1467147"
"11:0000005753","1467157"
"11:0000007084","1467157"
"11:0000081693","1467157"
"11:0000102015","1467157"
"09:0000270042","1467162"
"02:0000130644","1467162"
"01:0001352188","1467162"
"01:0001452314","1467162"
"06:0000472668","1467162"
"06:0000855096","1467162"
"05:0000922715","1467164"
"02:0000723161","1467192"
"02:0001109819","1467192"
"06:0000726792","1467193"
"06:0000855143","1467195"
"08:0001197711","1467203"
"07:0001081740","1467227"
"07:0000551999","1467227"
"03:0001842709","1467229"
"05:0000922771","1467237"
"05:0000922778","1467237"
"02:0000585756","1467238"
"09:0000885434","1467246"
"07:0000541980","1467253"
"06:0000855288","1467270"
"06:0000855228","1467279"
"06:0000855249","1467292"
"09:0000333394","1467317"
"09:0000668267","1467317"
"09:0000436076","1467317"
"01:0001868158","1467320"
"05:0000922841","1467340"
"06:0000855304","1467348"
"01:0001008995","1467363"
"01:0001378265","1467363"
"08:0000511965","1467363"
"08:0001192057","1467363"
"10:0000275109","1467363"
"02:0000841300","1467363"
"03:0000031949","1467363"
"09:0000553310","1467369"
"08:0001142606","1467371"
